session_id,window_duration_s,pressure_hpa,pressure_delta_hpa,pressure_variance,altitude_change_m,city_baseline_pressure,mag_x,mag_y,mag_z,mag_variance_total,mag_distortion_score,gnss_accuracy_m,hdop,satellite_count,gnss_signal_drop,weather_condition,time_of_day,label_ground_truth
d8c2fbc4-e9fa-47c0-ba5f-f4dc447920ec,60.0,991.253,-0.992,0.28096,8.234,992.245,24.3069,-19.1866,45.4226,62.535297,0.6547,55.62,9.58,3,True,clear,evening,above
5e190396-e06b-44a9-9a58-d3e53c51f557,60.0,1014.934,-0.335,0.311017,2.78,1015.269,4.5849,8.9856,27.0074,61.786562,0.1795,7.26,2.09,14,False,overcast,afternoon,above
c5fd7cf9-4f3b-419f-a168-da1f0dd502fc,60.0,1009.47,1.2054,0.265229,-10.005,1008.264,9.6022,-37.5349,57.5687,95.014558,0.5659,70.56,13.47,0,True,clear,morning,underground
8aca69a4-27f3-4fe2-9678-6c823a1e9ba7,60.0,1007.255,0.4253,0.358318,-3.53,1006.83,16.8617,-35.2516,27.9119,45.889894,0.614,31.1,6.79,5,False,rain,morning,underground
2cfb20ed-bd30-49a2-bc8b-447a1659237f,60.0,1009.148,0.1882,0.372401,-1.562,1008.959,26.1389,-26.4722,34.5728,49.759912,0.7848,60.11,10.57,0,True,clear,afternoon,underground
3bca4c4f-9bf7-4387-9685-e6e57ba33da8,60.0,989.621,-1.0332,0.158069,8.576,990.654,-2.2942,-2.0656,9.4156,62.664148,0.7072,11.2,2.9,7,False,clear,evening,above
858d3a73-c08b-4499-a2d4-52d2c28cfe5c,60.0,993.792,-0.5243,0.320221,4.351,994.316,27.4093,4.4213,12.6291,38.41495,0.4316,26.08,6.84,2,True,rain,afternoon,above
41fa687a-a8ab-4e91-a91d-6e3548344ec6,60.0,994.025,0.1272,0.066249,-1.056,993.898,18.4108,29.6652,17.4554,29.377926,0.7698,2.16,2.75,9,False,clear,afternoon,street_level
53639b64-780f-4532-a36e-91d261f08a09,60.0,997.248,0.8713,0.574306,-7.232,996.377,25.8578,-6.1709,55.6885,76.728174,0.6314,16.75,1.65,7,False,clear,afternoon,underground
2d8e4ed4-709d-42bc-b2b4-11c2fb4c0cd1,60.0,999.576,-0.9337,0.355638,7.749,1000.509,42.3788,7.4871,36.9332,132.898664,0.5826,62.91,8.16,2,True,rain,night,above
f86dd5c2-9414-44d6-baae-af93eb48b458,60.0,1013.16,-1.8463,0.109558,15.324,1015.007,8.7938,7.1808,32.0266,113.926591,0.5896,59.28,11.75,1,True,overcast,afternoon,above
28d8e668-d979-4c31-b7d9-b1fab90fcd4d,60.0,998.071,0.2659,0.542722,-2.207,997.805,30.6246,-4.7283,56.0523,82.876067,0.8431,26.0,5.51,12,False,clear,morning,underground
f3e67591-904f-432f-982a-31cdac3d7993,60.0,993.079,0.5986,0.139606,-4.968,992.481,16.7083,11.8253,40.0463,50.189502,0.6384,60.6,13.83,0,True,clear,night,underground
1bfb8860-3231-4ef0-938f-f9c0cfbf1345,60.0,1008.413,-1.3852,0.260753,11.497,1009.798,1.4111,-9.101,44.1607,22.676131,0.7102,9.88,-1.01,15,False,clear,night,street_level
aa92e47d-69cd-479e-8467-26095f3098f9,60.0,1000.77,0.7516,0.36961,-6.238,1000.019,28.3917,-6.4513,60.5456,115.01278,0.9478,6.95,5.56,11,False,rain,afternoon,underground
8d3b4b9d-9ea3-464f-8103-0c4686d42fde,60.0,1003.86,-0.7046,0.422522,5.848,1004.565,19.8605,-14.9184,42.3279,60.057161,0.2158,28.55,12.48,3,True,clear,afternoon,street_level
a69d59ff-586a-4a90-9521-0fdce473e6e4,60.0,1013.674,0.1727,0.262236,-1.433,1013.501,31.3408,-10.9832,69.7254,58.094478,0.8749,56.81,14.83,0,True,rain,evening,underground
abeb5145-18a4-450a-ac76-0d169ed8a0ad,60.0,1002.457,1.6027,0.175215,-13.303,1000.854,15.2589,-0.7634,58.0583,27.872604,0.5205,12.71,2.3,8,False,rain,evening,street_level
8092fae1-f478-4015-b19e-e716bba5f327,60.0,990.66,-0.689,0.32885,5.719,991.349,41.787,-5.0988,44.5071,51.236579,0.3448,37.38,8.63,1,True,overcast,night,above
9267a897-d432-4b5d-b94e-4e879f9872c9,60.0,995.849,-0.0867,0.438907,0.719,995.936,36.8815,-27.8412,64.6401,26.156031,0.8545,50.65,6.74,0,True,overcast,evening,above
436feb5b-d8a0-4785-b65e-f7371e6ef579,60.0,1009.776,-0.1935,0.325839,1.606,1009.97,-19.5821,1.6847,3.8517,51.227575,0.1993,14.49,3.46,2,True,clear,evening,street_level
0416bc55-c379-49ca-9a3e-38fe47480dd8,60.0,1006.608,-0.0555,0.082665,0.46,1006.664,28.8772,-15.3106,31.396,40.804186,0.283,15.51,2.03,15,False,overcast,evening,street_level
3df2fa6d-4641-4a3f-81fb-a360cc3aff0b,60.0,990.49,-0.0013,0.058733,0.011,990.491,5.9557,-15.9374,37.3056,54.942825,0.5153,17.36,3.02,0,False,clear,night,street_level
84260916-f7f8-48ed-934c-67b43afbcaf7,60.0,996.833,0.4423,0.134707,-3.671,996.391,15.2343,9.2247,48.3654,83.427271,0.7103,5.4,2.77,6,False,overcast,evening,underground
5da13354-84da-43c0-83a8-22d3417b8b1a,60.0,1006.877,0.6843,0.504478,-5.68,1006.192,29.2989,-26.3362,37.6627,49.728562,0.4485,54.74,6.49,0,True,overcast,morning,underground
1a9ec1ce-47c4-458f-b2c0-13046bf58677,60.0,1017.59,0.7675,0.145744,-6.37,1016.822,16.0002,-16.4387,48.8283,91.038209,0.5765,15.76,16.6,0,True,overcast,afternoon,underground
9f711292-3f09-4f42-9853-34fff2b5fec8,60.0,1017.06,0.1624,0.456137,-1.348,1016.898,28.5814,-11.2733,21.3501,74.742654,0.5676,70.97,10.26,0,True,clear,night,underground
f6ff3515-ce3e-4392-89e1-a210fc1abbd5,60.0,1009.963,-0.1507,0.032778,1.251,1010.113,13.2186,-17.0506,43.9882,24.904727,0.9687,19.99,10.42,4,True,overcast,afternoon,street_level
b3001a8e-b516-403f-bfd2-6ed76af9f9a7,60.0,1002.37,0.3664,0.273331,-3.041,1002.004,22.2561,-8.4922,48.816,88.604799,0.6638,33.12,7.19,0,True,rain,morning,underground
2988f883-cca8-413e-8f6c-11b192ba004e,60.0,999.423,-0.5764,0.428316,4.784,999.999,17.1588,-33.1037,69.7508,47.247972,0.5006,22.11,9.08,2,True,rain,evening,above
d47eb4ab-5d22-4aaa-87e9-8b28a6ea7583,60.0,1005.881,-0.3614,0.547047,3.0,1006.242,0.1174,-18.2608,24.6067,100.276273,0.5486,8.2,-1.47,15,False,clear,evening,above
35182efb-2f43-44ab-9f58-c8d55f5cbfcd,60.0,1012.357,-1.584,0.266096,13.147,1013.941,35.7879,-18.5931,15.0008,90.926182,0.8351,30.72,10.06,2,True,rain,night,above
6659d9f1-ebe3-428a-af81-ce28771670f6,60.0,991.092,0.0402,0.413506,-0.334,991.052,26.9389,-35.8871,29.8365,51.712165,0.4954,24.79,1.7,10,False,rain,evening,underground
a9fac361-7d95-4e3d-b806-e8e7ac629f76,60.0,998.706,-0.4019,0.55097,3.336,999.108,7.876,-22.4567,47.8377,50.062245,1.0,18.69,2.98,14,False,clear,afternoon,above
7faf1cae-cd55-42a4-b484-2aa1d4d84316,60.0,1012.025,0.1673,0.460932,-1.389,1011.858,22.3558,6.2291,54.933,96.29869,0.5004,60.67,9.13,0,True,overcast,night,underground
5faa247c-83b4-4e79-a2e7-251f3c25488f,60.0,1001.796,-1.1317,0.237036,9.393,1002.928,34.0634,-0.4958,41.3195,51.601021,0.785,25.51,5.94,4,True,overcast,afternoon,above
fef1f714-1102-48a1-8e18-6a35ad25408b,60.0,1002.549,-1.3466,0.292178,11.177,1003.895,39.7947,17.2883,40.599,63.492775,0.7637,56.61,6.5,2,True,overcast,evening,above
e99d498c-2552-4e15-9c17-0efebd1cb932,60.0,1014.839,0.6855,0.179029,-5.69,1014.154,-0.4893,8.1792,43.9188,42.071467,0.4976,81.2,13.85,0,True,overcast,morning,underground
52423c66-4c87-4d0b-9594-f6c52e0ca588,60.0,1015.321,-0.0498,0.311775,0.413,1015.37,33.9797,17.2002,30.1385,31.94102,0.9225,46.3,11.55,0,True,rain,afternoon,underground
fde9d060-6c7a-423a-ac51-3d4c3c90e4a6,60.0,1000.113,0.8045,0.502887,-6.678,999.309,5.6427,-4.8432,39.2702,40.363441,0.8042,51.73,12.78,0,True,overcast,evening,underground
5f32c8ba-326d-4031-9198-146130d6810f,60.0,992.168,0.2782,0.342161,-2.309,991.89,10.0582,-36.2118,38.0794,92.25496,0.907,37.83,7.02,0,True,rain,night,underground
59c2722b-38f7-42c5-aeaf-ae14752fe17d,60.0,997.817,-0.232,0.137792,1.926,998.049,38.7164,7.8487,55.2051,62.915393,0.6964,47.96,6.97,4,True,clear,night,above
4d33a4cf-8889-442f-94a6-32a71be9ac04,60.0,1005.457,-1.6232,0.573367,13.472,1007.08,45.4308,-9.3433,36.1624,59.627241,0.7192,69.96,10.81,0,True,clear,morning,above
5641df64-aeab-486c-9527-fb19c372fe8e,60.0,997.314,0.2274,0.213124,-1.888,997.087,-4.0987,16.2438,60.7218,48.390223,0.6718,57.37,14.48,0,True,overcast,evening,underground
9b0f928a-1677-49af-b80a-e9b8c7c08a0c,60.0,1006.517,-1.3387,0.199453,11.111,1007.855,34.9564,-3.8818,46.788,13.243515,0.2928,79.1,6.8,6,True,clear,evening,street_level
c8f54f02-3201-4dd9-bb39-daeff3f09f80,60.0,1014.169,1.1254,0.512588,-9.341,1013.044,55.4581,-21.7898,19.2843,27.31505,1.0,58.67,7.16,5,True,clear,afternoon,street_level
2fa4a673-1dc1-4213-a09c-58673ce3e89d,60.0,1015.364,0.2943,0.098235,-2.443,1015.07,-6.6026,-20.3558,40.0614,31.824175,1.0,16.31,2.28,9,False,clear,afternoon,street_level
250b9764-b295-4fca-a99a-84dcaf0993c4,60.0,1004.56,0.809,0.195695,-6.714,1003.751,10.8164,-26.2773,27.6188,83.56761,0.4922,71.41,14.9,0,True,overcast,morning,underground
23d4d920-47c8-4f15-8253-4968494bdcfb,60.0,1004.357,-0.0629,0.573576,0.522,1004.42,20.1356,5.9732,7.896,83.722096,0.649,37.09,7.91,0,True,rain,afternoon,underground
cc953a64-4f8b-42ed-afc0-b5bac39ac4fe,60.0,1002.844,-1.2433,0.529382,10.32,1004.088,28.0217,-25.5553,51.1572,55.264961,1.0,28.45,9.9,0,True,overcast,night,above
5e8dedac-03db-43f7-8a95-02079a9c56e0,60.0,994.127,0.8353,0.150133,-6.933,993.291,26.4944,-30.6643,31.5284,62.974509,0.785,15.83,3.38,17,False,rain,afternoon,underground
b90a659c-2ea8-4ae1-8a17-a6168960916b,60.0,996.253,0.1059,0.068209,-0.879,996.148,16.3815,-1.7668,73.288,53.064478,0.6169,12.0,0.05,17,False,overcast,morning,street_level
759be866-579a-4be5-ac9f-99e9f636f3a0,60.0,993.475,0.2443,0.157131,-2.027,993.231,19.2469,29.3119,23.3205,17.907229,0.1147,12.31,-0.17,10,False,rain,afternoon,street_level
2bdb9adb-74d0-4b53-9b50-650efdd9702f,60.0,1008.689,1.0929,0.592583,-9.071,1007.596,41.4523,-4.9941,35.5358,30.581582,0.6167,1.0,1.72,10,False,overcast,night,street_level
0049de55-895c-483f-a57f-54bca08da0ab,60.0,1014.496,-0.2153,0.652653,1.787,1014.712,12.6215,-38.1483,49.2957,20.864467,0.7822,7.15,2.32,18,False,overcast,afternoon,street_level
216ee201-1b1d-4175-88bd-9d12279a42b6,60.0,993.769,-2.3945,0.327181,19.874,996.163,42.6951,10.949,46.2197,38.455993,0.8825,10.33,5.17,13,False,rain,afternoon,street_level
2a91dc70-3f94-4bdb-8524-af1aa9742590,60.0,1011.47,0.4214,0.472284,-3.498,1011.049,24.6696,15.4994,56.0731,51.984008,0.8058,20.97,4.93,8,False,overcast,evening,underground
9b12b5fa-d056-425b-a053-757f7904dbd7,60.0,1015.492,0.5965,0.529838,-4.951,1014.896,17.6489,-30.5856,40.4657,48.809152,0.5696,10.42,2.63,11,False,overcast,night,underground
e80ada07-7f18-4b16-baea-a06fe9bb1deb,60.0,991.312,-0.8433,0.498121,6.999,992.155,36.5759,-22.261,30.8565,88.165138,0.3754,46.47,8.87,0,True,rain,afternoon,above
571e793c-adbb-48f8-838e-b125e93a0a43,60.0,1008.232,-1.218,0.50747,10.11,1009.45,19.0042,-14.9896,47.3731,82.815712,0.8399,5.25,3.43,12,False,rain,night,above
0654a24a-2d9c-4ea0-a741-b168d69b6907,60.0,1005.731,0.1251,0.632871,-1.038,1005.605,-3.0336,1.3518,49.187,86.768524,0.6415,66.7,12.95,0,True,clear,evening,underground
e0aeb1c5-7db5-4b07-ae78-4c8d679a6587,60.0,1013.701,-0.3236,0.280213,2.686,1014.025,39.934,-4.1979,56.3647,73.346499,1.0,15.41,0.69,16,False,rain,afternoon,above
6df28cc7-f5ab-448c-bce1-2e98b912a255,60.0,1006.869,1.094,0.694407,-9.08,1005.775,22.3874,-13.0972,48.4072,61.214644,1.0,32.92,10.34,0,True,rain,morning,underground
bfe1bffc-d4e1-4c83-b5ba-295a34e93901,60.0,1004.799,0.0237,0.327382,-0.196,1004.775,0.8484,6.6942,56.1648,94.737876,0.9428,53.37,8.6,2,True,rain,afternoon,above
1acbfd65-f7a6-4183-beec-882c2a9695b1,60.0,1008.853,0.6909,0.207614,-5.735,1008.162,32.8096,-3.777,46.9493,60.057397,1.0,53.3,13.03,1,True,rain,evening,underground
45c97ed7-6f33-4ec2-ac8d-15b57dd5f2aa,60.0,1016.997,0.0917,0.386304,-0.761,1016.906,17.7374,-11.1092,33.2251,74.658083,0.5989,18.78,3.57,12,False,clear,afternoon,above
c71e1ca9-829f-4f2e-b13d-c6bcd9e82a4d,60.0,992.56,0.192,0.102266,-1.594,992.368,18.1983,-12.7363,32.7306,68.885888,0.2587,50.77,8.3,5,True,clear,night,street_level
793e3a02-3be2-40f3-b914-dd5f4ab03bfe,60.0,991.251,-0.6258,0.214683,5.194,991.876,35.7784,-25.224,28.5822,21.752554,0.5923,1.49,1.54,11,False,clear,afternoon,above
b87add7a-26e7-40e9-8f13-b2cdbc6238d4,60.0,993.256,-0.3747,0.018759,3.11,993.631,-6.788,-15.3944,44.5166,38.617865,0.5996,44.37,4.61,4,True,rain,night,street_level
1e1ab061-90bc-4ad6-8d3f-48370637b5c8,60.0,1006.695,0.435,0.392701,-3.611,1006.26,44.6174,6.9421,50.2254,67.985006,0.5334,6.14,-0.64,10,False,overcast,night,underground
142311e4-43a0-40fa-ac01-1b0b432588e0,60.0,1015.066,0.924,0.633712,-7.67,1014.142,19.0699,4.2717,34.5024,40.390996,0.6001,58.95,17.11,1,True,clear,afternoon,underground
7d91588d-220a-416b-8b53-3dacbd9da140,60.0,1001.392,0.0016,0.217852,-0.013,1001.391,32.9569,-23.3849,46.0313,117.603415,1.0,35.33,13.98,0,True,rain,morning,underground
ea22c55e-10f0-433b-9633-a2731d1cee6d,60.0,1005.318,-0.6662,0.512855,5.529,1005.985,5.0593,-17.9847,57.9271,74.509536,0.6023,10.34,2.45,12,False,rain,night,above
3036d297-8518-4ae2-9f97-4e2c1475a48e,60.0,992.652,0.2158,0.034517,-1.791,992.436,38.4347,-19.5596,46.8758,14.764135,0.297,5.29,0.67,14,False,rain,evening,street_level
d6a57e32-c8f1-406d-afb3-048abc2bfa61,60.0,1003.862,1.0291,0.124035,-8.542,1002.833,16.9135,-10.6711,21.7909,46.587341,0.5664,17.3,5.78,14,False,rain,afternoon,underground
bf7e821c-84ba-4a98-a73e-bfed1f9b2426,60.0,1002.752,0.7124,0.118278,-5.913,1002.04,78.8936,-41.2617,65.8704,55.015838,0.478,75.36,12.65,0,True,clear,evening,underground
cd76cddd-9849-458c-afe5-d20b196dd696,60.0,1013.339,-0.1579,0.166956,1.31,1013.497,10.7757,-5.1248,33.3064,32.070658,0.8501,30.21,3.03,13,False,rain,morning,underground
f7371ba8-c1c0-4baa-96e7-51853280e0d1,60.0,997.815,1.1811,0.139699,-9.803,996.634,23.7836,-11.7434,43.2207,108.346374,0.7276,16.05,3.87,8,False,rain,night,underground
d745f2f5-1305-4891-b040-c4ae73df0bd8,60.0,1005.801,-1.3199,0.542428,10.955,1007.121,16.5568,-34.5923,34.1129,42.768979,0.8888,58.14,12.68,0,True,clear,night,above
f305c47b-4c26-46ed-931f-7f417384ba0b,60.0,999.314,-0.3012,0.018653,2.5,999.615,20.1482,21.1346,34.4159,59.721711,0.1557,43.9,9.94,0,True,overcast,morning,street_level
62518355-7350-4ad2-9f15-09a84d322fec,60.0,1012.503,1.4699,0.554229,-12.2,1011.033,3.4056,-22.3677,30.8712,85.886151,0.4765,78.64,11.29,1,True,overcast,morning,underground
f11ed40f-48ba-46a5-9b8e-fca7a11869e5,60.0,994.667,-0.5024,0.026785,4.17,995.17,16.4249,-8.1573,24.87,-2.30905,0.581,18.24,-0.44,5,False,overcast,night,street_level
e8f77f91-8ef0-4c10-b1b1-c769e3ecec43,60.0,1015.288,0.0203,0.140418,-0.168,1015.268,21.4006,-26.9531,76.1752,53.64128,0.743,1.0,0.56,11,False,rain,afternoon,street_level
79ffe005-433f-4c8b-a2bc-f6694adbc713,60.0,993.21,-0.1136,0.014542,0.942,993.324,26.7598,-16.4607,37.8091,10.721223,0.5232,10.11,10.33,2,True,rain,night,street_level
dae9f26f-afa8-44a6-afce-fdd7fdba72d4,60.0,991.91,0.433,0.251715,-3.594,991.477,-0.9568,-18.754,55.5757,23.361372,0.9057,58.13,15.98,0,True,clear,night,underground
cc86d196-a672-4ea0-8859-9a91b4e71c12,60.0,996.79,0.9363,0.232743,-7.771,995.854,17.1979,-4.9589,69.3576,100.006544,0.6074,44.16,5.29,0,True,rain,night,underground
5b440b38-11d1-4530-a74d-6a74ccbd7890,60.0,990.534,-0.3806,0.682691,3.159,990.914,22.3546,-18.798,43.3632,113.086634,0.7998,8.37,3.59,10,False,rain,evening,underground
539caaec-7586-4d34-b2fc-618d8fce7088,60.0,999.832,-0.099,0.124054,0.822,999.931,39.299,-12.4829,29.8092,4.424895,0.2872,23.61,0.85,5,True,rain,morning,street_level
5cdb1a5f-696c-40b0-bbfd-b41a37be5e39,60.0,994.363,-0.7271,0.184102,6.035,995.09,16.161,10.5561,61.4419,68.82755,0.9045,10.07,0.42,15,False,overcast,morning,above
8485b64c-57d7-4bec-b0eb-66189ea6088b,60.0,1002.392,1.1023,0.538898,-9.149,1001.29,3.2422,-12.7877,44.65,62.535082,0.7548,84.01,12.42,0,True,clear,morning,underground
be6d4529-a130-4a66-b96d-26613fae4b3d,60.0,1012.556,-1.0824,0.262606,8.984,1013.638,28.7532,-11.9428,48.6979,62.638532,0.7549,5.68,3.28,18,False,clear,morning,above
b06df4c5-157e-4297-9ef9-75a0ca75d5b4,60.0,1011.876,-0.0563,0.106326,0.467,1011.932,14.9226,12.4415,32.8602,11.205754,0.6717,1.0,13.05,2,True,clear,morning,street_level
7231d4b9-d7de-4856-8199-cc0b79e612d5,60.0,1014.762,-0.3812,0.430859,3.164,1015.143,18.4067,-8.7478,32.2004,36.683274,0.7361,8.13,1.49,11,False,clear,afternoon,above
895f8484-4fc2-44a5-90c8-7924c2d05801,60.0,1000.395,-0.6063,0.640529,5.033,1001.001,4.6826,-2.8979,35.9854,52.904845,0.3488,12.33,2.66,16,False,rain,morning,street_level
2a670ee2-982d-4537-964f-8beab4126600,60.0,999.183,-1.3093,0.502824,10.867,1000.492,14.4619,-53.6048,34.3777,47.309353,0.472,9.45,1.1,17,False,clear,night,above
404f7723-f1f0-4af9-ad4b-bc0a73faa3fd,60.0,998.089,-1.2738,0.502716,10.573,999.363,-6.2774,-15.8489,42.3708,49.837415,0.764,7.7,1.31,9,False,rain,evening,above
8db39f7e-2ed7-4dd0-85ef-6b73dc06fb04,60.0,989.917,-1.0541,0.531128,8.749,990.971,34.5949,-15.6324,57.7353,19.933489,0.2743,18.09,0.28,14,False,overcast,morning,street_level
95977736-91f2-4327-a247-f52cff894415,60.0,994.526,0.1491,0.04789,-1.237,994.377,10.7354,-33.0256,11.7998,68.156711,0.8346,8.72,3.07,23,False,rain,morning,street_level
8cac14a5-5c8a-4c90-8dc3-29857bfbfdcf,60.0,998.104,-1.1438,0.444544,9.493,999.248,32.4529,3.506,46.7684,70.557246,0.9697,5.24,1.32,10,False,clear,evening,above
5b5cfa09-d126-4036-9c28-80143dcfa4b5,60.0,998.514,-0.5671,0.38768,4.707,999.081,31.3624,10.558,50.428,23.58442,0.5189,33.97,10.8,0,True,overcast,night,above
7a4066e5-2550-45f8-ac50-82c95d07ea0b,60.0,996.487,0.363,0.304791,-3.013,996.124,15.1744,-8.8618,35.9096,89.483725,0.6922,14.83,3.95,7,False,overcast,afternoon,underground
a1a914b8-265d-4257-8d0b-201ccb5eacc3,60.0,1002.031,0.0922,0.547868,-0.765,1001.939,31.5788,-3.3804,29.0027,49.332897,1.0,1.0,3.59,11,False,overcast,afternoon,street_level
d886ea8d-1589-4abc-b15a-a2863fc6bc3b,60.0,998.548,0.3342,0.120907,-2.774,998.214,46.0225,7.4755,21.3161,30.514298,0.5444,58.05,3.45,5,True,overcast,evening,street_level
90605714-f043-46b7-97fe-e2104be8f081,60.0,1004.149,-1.4351,0.559199,11.911,1005.584,24.1508,-29.4626,28.6322,45.995264,0.7218,17.68,1.34,12,False,overcast,morning,above
879c553b-eacc-4571-9386-cf59b37dac52,60.0,989.671,-0.6904,0.357231,5.731,990.361,11.0734,-14.2433,30.7139,67.478458,0.4396,66.27,5.03,0,True,clear,evening,above
a6360a9a-7979-4891-99a6-908e9a0de715,60.0,990.987,-1.7192,0.391357,14.269,992.706,37.1278,-21.8845,34.0135,50.951344,0.9037,32.73,4.92,4,True,rain,evening,above
851a84ca-38ab-4658-8587-144215343315,60.0,1007.534,-0.1727,0.108086,1.433,1007.707,4.7786,-15.4219,46.2467,24.998213,0.825,2.55,2.67,22,False,overcast,evening,street_level
2e47734a-d694-4bce-accd-b3c170776803,60.0,993.77,0.2548,0.022045,-2.115,993.515,19.708,-22.5656,23.8091,55.883944,0.2288,17.26,0.09,21,False,rain,night,street_level
a5ea94fb-960b-446c-8c7d-96c7cf1c6dbc,60.0,1008.281,1.0996,0.530724,-9.127,1007.182,38.45,-24.4706,64.427,33.981085,0.2239,17.65,1.64,6,False,rain,evening,street_level
9d91cf18-a557-428f-88f6-53e4ee747a33,60.0,1010.105,-1.0702,0.160224,8.883,1011.175,-11.931,-3.1275,25.3042,75.707917,0.6693,36.09,8.59,2,True,rain,afternoon,above
8d5fec4f-b25e-4e25-b9b3-0254cea33c77,60.0,1017.954,0.0167,0.629964,-0.139,1017.937,27.6629,26.6687,31.8658,25.152688,0.4289,99.86,9.66,0,True,clear,evening,underground
f6ef8358-bb5f-48ce-8e9c-63ff8ec90c63,60.0,1005.158,-1.1308,0.18133,9.386,1006.289,23.825,-37.6907,53.7955,43.990212,0.8191,10.4,1.32,17,False,overcast,night,above
06c76969-b46f-409c-ad44-bc80da39df60,60.0,1013.555,1.0704,0.337788,-8.884,1012.484,42.3367,24.0717,33.934,50.731574,0.6119,37.73,1.23,10,False,rain,evening,underground
a87a70e1-d0cf-416f-bc08-3c617f974bcf,60.0,1013.748,0.5456,0.62508,-4.529,1013.202,18.7493,-18.8486,52.6642,80.899385,0.1936,63.74,13.42,1,True,clear,morning,underground
eba1093b-2944-49e0-bdc6-d58f769156b6,60.0,993.86,0.1592,0.459677,-1.321,993.701,26.2731,-36.6402,55.9591,64.141627,0.8615,11.93,3.85,9,False,rain,afternoon,underground
3c262714-4312-4249-ba27-ae71c2602a13,60.0,1013.693,1.2989,0.459138,-10.781,1012.394,49.0298,11.006,48.3134,83.056266,0.6804,33.12,13.52,1,True,overcast,night,underground
413ed23f-b5a4-400c-b816-70d51c8eda68,60.0,1004.621,-0.0343,0.19802,0.285,1004.655,50.7946,6.3315,34.3555,57.070423,0.5904,16.72,2.88,0,False,clear,night,underground
bbfc0771-c2e3-4ae6-969a-356155a5dff2,60.0,994.073,0.0037,0.439611,-0.031,994.069,32.3145,-34.5641,41.794,73.917343,0.9047,102.07,13.79,0,True,clear,night,underground
23d0f34c-e579-471a-8b8f-cbbb08982c6a,60.0,997.016,-3.0118,0.053141,24.998,1000.028,12.2717,12.9529,49.9739,8.297212,1.0,9.11,1.9,6,False,rain,evening,street_level
380352e5-2ac8-4c1a-b73d-4c1f27dc1299,60.0,998.555,-0.2753,0.578508,2.285,998.83,14.7756,-17.4408,48.9347,82.787489,1.0,42.05,8.06,0,True,rain,evening,underground
0f93bae0-7501-4f82-ba58-96fafc495b21,60.0,1000.031,-1.1507,0.267096,9.551,1001.181,24.23,-7.6042,34.5064,51.148618,1.0,16.01,2.28,15,False,clear,afternoon,above
a1ef701f-3c51-4f06-8b2d-da2270f6e4fd,60.0,993.668,-0.2514,0.082746,2.087,993.92,51.0186,-37.4752,24.2304,30.976737,0.2515,7.35,0.24,11,False,clear,night,street_level
02a2173e-4174-4c34-bf13-c0aa855e546b,60.0,1007.36,0.7338,0.442172,-6.09,1006.626,26.5062,-0.7774,66.6798,86.973675,0.5375,30.05,2.75,1,False,overcast,afternoon,underground
1769547f-d500-4b66-ab9c-e44c167420aa,60.0,1012.343,0.0486,0.230667,-0.403,1012.295,16.5817,4.9089,26.3769,110.237873,0.2814,1.0,2.12,13,False,rain,night,above
8c90140c-a8c8-419d-9d8b-a769b94e53ba,60.0,990.886,0.2151,0.154853,-1.785,990.67,36.1148,-6.6349,53.5603,91.314895,1.0,79.17,12.15,0,True,clear,morning,underground
49e62d32-b344-4fe4-868a-22cafc5044f4,60.0,1013.705,1.021,0.208471,-8.474,1012.685,47.9412,-20.8765,43.0002,49.201127,0.5723,23.23,0.33,1,False,clear,night,underground
0c78817e-057f-475f-a7a4-b5f5f78a2cb3,60.0,991.673,-0.785,0.300156,6.515,992.458,31.3111,-2.8048,42.9842,98.423011,0.9456,9.46,3.0,21,False,clear,evening,above
9c83b133-76a1-44d9-b503-e97cde309cec,60.0,1017.728,-0.1866,0.21554,1.549,1017.915,37.2591,-26.99,51.3877,58.084103,0.7627,37.89,8.09,2,True,overcast,evening,above
4afcaec9-22c3-4ce9-8eca-8de8828b9ce9,60.0,1011.873,0.6481,0.685937,-5.38,1011.225,15.7377,7.9214,53.4197,83.992512,0.7375,24.93,5.47,4,False,overcast,evening,underground
d7b36d79-d197-4f4c-a081-b09865367ecb,60.0,1005.9,-0.2016,0.487131,1.673,1006.102,21.1364,10.1215,29.6087,49.141924,0.8528,43.33,10.09,0,True,overcast,evening,underground
0f919798-e702-447b-b0df-e5ed76667b0f,60.0,1015.838,0.7222,0.303544,-5.994,1015.116,23.1911,1.7431,33.5331,69.424379,0.5543,9.89,1.77,9,False,overcast,night,underground
63e34995-43b4-401a-bdec-8cf54dafad57,60.0,1015.213,1.2104,0.509524,-10.046,1014.002,10.7722,-11.9335,45.1098,70.179462,0.2827,39.07,12.09,0,True,rain,evening,underground
9ebeada5-efcc-4565-87a1-ffac1e745e9f,60.0,1008.773,0.2278,0.053809,-1.891,1008.545,21.0931,-8.902,37.7464,31.028784,0.2834,2.86,3.23,11,False,clear,afternoon,street_level
d80229ee-407b-4d91-a420-5117bb5db963,60.0,1003.624,0.3109,0.429346,-2.58,1003.313,25.6674,-18.8961,44.7206,85.077367,0.5299,42.8,18.88,0,True,clear,afternoon,underground
5a30ad2f-c890-4be2-a197-4f575931c84a,60.0,1015.257,1.7688,0.70946,-14.681,1013.488,7.4462,-12.1056,44.6142,21.685866,0.2216,20.52,4.18,7,False,clear,night,street_level
